position,artist,title,year,youtube_link,spotify_link,base_year
135,Staat,Kitty Kitty,2018,https://www.youtube.com/watch?v=MWM9DC-31Xo,#MV,2020
136,Smashing Pumpkins,1979,1996,https://www.youtube.com/watch?v=4aeETEoNfOg,#MV,2020
137,Rammstein,Engel,1997,https://www.youtube.com/watch?v=x2rQzv8OWEY,#MV,2020
138,Coldplay,Fix You,2005,https://www.youtube.com/watch?v=k4V3Mo61fJM,#MV,2020
139,Linkin Park,One Step Closer,2001,https://www.youtube.com/watch?v=4qlCC1GOwFw,#MV,2020
140,Pulp,Common People,1995,https://www.youtube.com/watch?v=yuTMWgOduFM,#MV,2020
141,War On Drugs,Thinking Of A Place (Album Version),2017,https://www.youtube.com/watch?v=TeaDE1magRk,#MV,2020
142,Cranberries,Zombie,1994,https://www.youtube.com/watch?v=6Ejga4kJUts,#MV,2020
143,Portishead,Glory Box,1995,https://www.youtube.com/watch?v=4qQyUi4zfDs,#MV,2020
144,Audioslave,Be Yourself,2005,https://www.youtube.com/watch?v=WC5FdFlUcl0,#MV,2020
145,Prodigy,Smack My Bitch Up,1997,https://www.youtube.com/watch?v=xW17jtkjvvg,#MV,2020
146,Green Day,Wake Me Up When September Ends,2004,https://www.youtube.com/watch?v=NU9JoFKlaZ0,#MV,2020
147,Rage Against The Machine,Bullet In The Head,1992,https://www.youtube.com/watch?v=v5NeyI4-fdI,#MV,2020
148,Red Hot Chili Peppers,Under The Bridge,1992,https://www.youtube.com/watch?v=GLvohMXgcBo,#MV,2020
149,Royal Blood,Figure It Out,2014,https://www.youtube.com/watch?v=jhgVu2lsi_k,#MV,2020
150,R.E.M.,Drive,1992,https://www.youtube.com/watch?v=-UE7tXDKIus,#MV,2020
151,Foo Fighters,Learn To Fly,1999,https://www.youtube.com/watch?v=1VQ_3sBZEm0,#MV,2020
152,Metallica,Nothing Else Matters,1992,https://www.youtube.com/watch?v=tAGnKpE4NCI,#MV,2020
153,Killers,Somebody Told Me,2004,https://www.youtube.com/watch?v=Y5fBdpreJiU,#MV,2020
154,Slayer,Raining Blood,1986,https://www.youtube.com/watch?v=z8ZqFlw6hYg,#MV,2020
155,Buffalo Tom,Taillights Fade,1992,https://www.youtube.com/watch?v=sEjmJ1Ge00U,#MV,2020
156,Muse,Uprising,2009,https://www.youtube.com/watch?v=w8KQmps-Sog,#MV,2020
157,Killing Joke,Love Like Blood,1985,https://www.youtube.com/watch?v=TnpwuRlXbhk,#MV,2020
158,Snow Patrol,Run,2003,https://www.youtube.com/watch?v=AOBs8dU4Pb8,#MV,2020
159,Frank Carter & The Rattlesnakes,Kitty Sucker,2019,https://www.youtube.com/watch?v=j1G4d7J5FW8,#MV,2020
160,Queens Of The Stone Age,Make It Wit Chu,2007,https://www.youtube.com/watch?v=0wTxqHbJOzg,#MV,2020
161,Bush,Everything Zen,1995,https://www.youtube.com/watch?v=Ps317u9Rhl0,#MV,2020
162,New Order,Blue Monday 1988,1988,https://www.youtube.com/watch?v=9GMjH1nR0ds,#MV,2020
163,Nothing But Thieves,Sorry,2017,https://www.youtube.com/watch?v=p9_BsjMi4bM,#MV,2020
164,Slipknot,Wait And Bleed,1999,https://www.youtube.com/watch?v=B1zCN0YhW1s,#MV,2020
165,Arctic Monkeys,R U Mine,2012,https://www.youtube.com/watch?v=VQH8ZTgna3Q,#MV,2020
166,Elbow,Lippy Kids (Album Version),2011,https://www.youtube.com/watch?v=MuOhduGOqdw,#MV,2020
167,Volbeat,Still Counting,2008,https://www.youtube.com/watch?v=aXhjp85UNJI,#MV,2020
168,Oasis,Live Forever (Album Version),1996,https://www.youtube.com/watch?v=TDe1DqxwJoc,#MV,2020
169,Smith & Burrows,All The Best Moves,2020,https://www.youtube.com/watch?v=WTgauGO6A5k,#MV,2020
170,Within Temptation,Ice Queen,2000,https://www.youtube.com/watch?v=lWNOLqs1IPQ,#MV,2020
171,Sam Fender,Hypersonic Missiles,2019,https://www.youtube.com/watch?v=CDsFKOrLWhU,#MV,2020
172,Pearl Jam,Rearviewmirror,1993,https://www.youtube.com/watch?v=eHX_q86-Zpc,#MV,2020
173,Papa Roach,Last Resort,2000,https://www.youtube.com/watch?v=j0lSpNtjPM8,#MV,2020
174,Florence & The Machine,Dog Days Are Over,2008,https://www.youtube.com/watch?v=iWOyfLBYtuU,#MV,2020
175,Black Sabbath,Paranoid,1970,https://www.youtube.com/watch?v=0qanF-91aJo,#MV,2020
176,Breeders,Cannonball,1993,https://www.youtube.com/watch?v=fxvkI9MTQw4,#MV,2020
177,U2,The Unforgettable Fire,1984,https://www.youtube.com/watch?v=KTzmzrruHwc,#MV,2020
178,Wolfmother,Woman,2005,https://www.youtube.com/watch?v=IRsc57nK8mg,#MV,2020
179,Skunk Anansie,Weak,1995,https://www.youtube.com/watch?v=Amw-bnXbGCw,#MV,2020
180,Therapy,Diane,1995,https://www.youtube.com/watch?v=md7SJ1kDE24,#MV,2020
181,Faithless,Insomnia (CEC Radio Mix),1995,https://www.youtube.com/watch?v=P8JEm4d6Wu4,#MV,2020
182,Foo Fighters,Monkey Wrench,1997,https://www.youtube.com/watch?v=I7rCNiiNPxA,#MV,2020
183,Claw Boys Claw,Rosie,1992,https://www.youtube.com/watch?v=yti6slfqcOU,#MV,2020
184,Fontaines D.C.,Liberty Belle,2018,https://www.youtube.com/watch?v=HgLypctZ9Gs,#MV,2020
185,Led Zeppelin,Stairway To Heaven,1971,https://www.youtube.com/watch?v=QkF3oxziUI4,#MV,2020
186,Massive Attack,Tear Drop,1998,https://www.youtube.com/watch?v=u7K72X4eo_s,#MV,2020
187,Nirvana,Come As You Are,1992,https://www.youtube.com/watch?v=vabnZ9-ex7o,#MV,2020
188,dEUS,Instant Street,1999,https://www.youtube.com/watch?v=uyA01nH72NI,#MV,2020
189,Guns N' Roses,Estranged (Album Version),1991,https://www.youtube.com/watch?v=dpmAY059TTY,#MV,2020
190,Spinvis,Kom Terug,2011,https://www.youtube.com/watch?v=9C4UbGbQYyc,#MV,2020
191,Radiohead,Fake Plastic Trees,1995,https://www.youtube.com/watch?v=n5h0qHwNrHk,#MV,2020
192,Green Day,Jesus Of Suburbia,2004,https://www.youtube.com/watch?v=fZFmaMbkUD4,#MV,2020
193,Beatles,A Day In The Life,1967,https://www.youtube.com/watch?v=usNsCeOV4GM,#MV,2020
194,King Princess,Ohio,2020,https://www.youtube.com/watch?v=lhYhA6eQ9do,#MV,2020
195,Bloc Party,Banquet,2004,https://www.youtube.com/watch?v=vdkmhquF60o,#MV,2020
196,Flogging Molly,Drunken Lullabies,2002,https://www.youtube.com/watch?v=89NjEeHku8o,#MV,2020
197,Smiths,How Soon Is Now,1984,https://www.youtube.com/watch?v=hnpILIIo9ek,#MV,2020
198,Soundgarden,Spoonman,1994,https://www.youtube.com/watch?v=T0_zzCLLRvE,#MV,2020
199,AC/DC,Highway To Hell,1979,https://www.youtube.com/watch?v=l482T0yNkeo,#MV,2020
200,War On Drugs,Pain,2017,https://www.youtube.com/watch?v=J9LgHNf2Qy0,#MV,2020
201,Red Hot Chili Peppers,Road Trippin',1999,https://www.youtube.com/watch?v=11GYvfYjyV0,#MV,2020
202,Iron Maiden,The Number Of The Beast,1982,https://www.youtube.com/watch?v=WxnN05vOuSM,#MV,2020
203,Gorillaz,Feel Good Inc,2005,https://www.youtube.com/watch?v=HyHNuVaZJ-k,#MV,2020
204,Johan,Oceans,2006,https://www.youtube.com/watch?v=mVxpa-yjs6k,#MV,2020
205,Guano Apes,Open Your Eyes,1999,https://www.youtube.com/watch?v=UNo2-viKfW8,#MV,2020
206,Cure,Lullaby,1989,https://www.youtube.com/watch?v=ijxk-fgcg7c,#MV,2020
207,Editors,Sugar,2013,https://www.youtube.com/watch?v=ZWcc5VJiRVA,#MV,2020
208,Dropkick Murphys,Rose Tattoo,2013,https://www.youtube.com/watch?v=9d8SzG4FPyM,#MV,2020
209,Metallica,Sad But True,1992,https://www.youtube.com/watch?v=A8MO7fkZc5o,#MV,2020
210,Evanescence,My Immortal,2003,https://www.youtube.com/watch?v=5anLPw0Efmo,#MV,2020
211,Muse,Supermassive Black Hole,2006,https://www.youtube.com/watch?v=Xsp3_a-PMTw,#MV,2020
212,Van Halen,Runnin' With The Devil,1978,https://www.youtube.com/watch?v=i5txwFv-zYM,#MV,2020
213,Damien Rice,9 Crimes,2006,https://www.youtube.com/watch?v=cgqOSCgc8xc,#MV,2020
214,Weezer,Buddy Holly,1995,https://www.youtube.com/watch?v=kemivUKb4f4,#MV,2020
215,System Of A Down,B.Y.O.B.,2005,https://www.youtube.com/watch?v=zUzd9KyIDrM,#MV,2020
216,SinÃ©ad O'Connor,Troy,1987,https://www.youtube.com/watch?v=0c4v7fp5GC8,#MV,2020
217,Killers,When You Were Young,2006,https://www.youtube.com/watch?v=ff0oWESdmH0,#MV,2020
218,Alt-J,Tessellate,2012,https://www.youtube.com/watch?v=Qg6BwvDcANg,#MV,2020
219,Blink-182,What's My Age Again,1999,https://www.youtube.com/watch?v=K7l5ZeVVoCA,#MV,2020
220,Foo Fighters,My Hero,1997,https://www.youtube.com/watch?v=EqWRaAF6_WY,#MV,2020
221,Cranberries,Linger,1993,https://www.youtube.com/watch?v=G6Kspj3OO0s,#MV,2020
222,Tool,Ãnema,1996,https://www.youtube.com/watch?v=rHcmnowjfrQ,#MV,2020
223,Pearl Jam,Porch (Live),1994,https://www.youtube.com/watch?v=EXtAm7QbwMc,#MV,2020
224,Kaiser Chiefs,I Predict A Riot,2005,https://www.youtube.com/watch?v=hamKl-su8PE,#MV,2020
225,Depeche Mode,Personal Jesus,1989,https://www.youtube.com/watch?v=u1xrNaTO1bI,#MV,2020
226,White Lies,Death,2008,https://www.youtube.com/watch?v=LTh9IuSTOY0,#MV,2020
227,Biffy Clyro,Space,2020,https://www.youtube.com/watch?v=xSBelw5CzI8,#MV,2020
228,Queens Of The Stone Age,Little Sister,2005,https://www.youtube.com/watch?v=hGRqnNEOpe0,#MV,2020
229,Manic Street Preachers,If You Tolerate This Your Children Will Be Next,1998,https://www.youtube.com/watch?v=cX8szNPgrEs,#MV,2020
230,Prodigy,Breathe,1996,https://www.youtube.com/watch?v=6_PAHbqq-o4,#MV,2020
231,Nick Cave & The Bad Seeds,Jubilee Street,2012,https://www.youtube.com/watch?v=kf_zVzvYWuw,#MV,2020
232,Live,Lightning Crashes,1995,https://www.youtube.com/watch?v=xsJ4O-nSveg,#MV,2020
233,Elbow,Grounds For Divorce,2008,https://www.youtube.com/watch?v=jxczVhG0os8,#MV,2020
234,Sepultura,Roots Bloody Roots,1996,https://www.youtube.com/watch?v=F_6IjeprfEs,#MV,2020
235,K's Choice,Not An Addict,1995,https://www.youtube.com/watch?v=aBWq6eHKjwk,#MV,2020
236,Pixies,Debaser,1989,https://www.youtube.com/watch?v=PVyS9JwtFoQ,#MV,2020
237,Arcade Fire,We Used To Wait,2010,https://www.youtube.com/watch?v=xQuUN1HGa0c,#MV,2020
238,Alanis Morissette,You Oughta Know,1995,https://www.youtube.com/watch?v=NPcyTyilmYY,#MV,2020
239,Verve,The Drugs Don't Work,1997,https://www.youtube.com/watch?v=ToQ0n3itoII,#MV,2020
240,Linkin Park,Crawling,2002,https://www.youtube.com/watch?v=Gd9OhYroLN0,#MV,2020
241,Talking Heads,Psycho Killer,1978,https://www.youtube.com/watch?v=O52jAYa4Pm8,#MV,2020
242,Tori Amos,Winter,1992,https://www.youtube.com/watch?v=_PDlGUdDF8Y,#MV,2020
243,Faith No More,Midlife Crisis,1992,https://www.youtube.com/watch?v=UIuOWv-mLP4,#MV,2020
244,Tame Impala,The Less I Know The Better,2015,https://www.youtube.com/watch?v=sBzrzS1Ag_g,#MV,2020
245,Nightwish,Nemo,2004,https://www.youtube.com/watch?v=kIBdpFJyFkc,#MV,2020
246,Nirvana,The Man Who Sold The World (Unplugged),1994,https://www.youtube.com/watch?v=fregObNcHC8,#MV,2020
247,Phoebe Bridgers,Kyoto,2020,https://www.youtube.com/watch?v=Tw0zYd0eIlk,#MV,2020
248,Placebo,Every You Every Me,1998,https://www.youtube.com/watch?v=OMaycNcPsHI,#MV,2020
249,Blur,Parklife,1994,https://www.youtube.com/watch?v=YSuHrTfcikU,#MV,2020
250,Rammstein,Radio,2019,https://www.youtube.com/watch?v=z0NfI2NeDHI,#MV,2020
251,Pink Floyd,Shine On You Crazy Diamond,1975,https://www.youtube.com/watch?v=cWGE9Gi0bB0,#MV,2020
252,Beastie Boys,Intergalactic,1998,https://www.youtube.com/watch?v=qORYO0atB6g,#MV,2020
253,Limp Bizkit,Nookie,1999,https://www.youtube.com/watch?v=JTMVOzPPtiw,#MV,2020
254,Balthazar,Fever,2018,https://www.youtube.com/watch?v=z2X2HaTvkl8,#MV,2020
255,Doors,L.A. Woman,1971,https://www.youtube.com/watch?v=vHXjcdNIN-Q,#MV,2020
256,Deftones,Be Quiet And Drive (Far Away),1997,https://www.youtube.com/watch?v=KvknOXGPzCQ,#MV,2020
257,Beck,Loser,1994,https://www.youtube.com/watch?v=YgSPaXgAdzE,#MV,2020
258,Fontaines D.C.,Televised Mind,2020,https://www.youtube.com/watch?v=lE7vLPSfw6Q,#MV,2020
259,Green Day,Time Of Your Life (Good Riddance),1997,https://www.youtube.com/watch?v=CnQ8N1KacJc,#MV,2020
260,Thirty Seconds To Mars,The Kill (Bury Me),2005,https://www.youtube.com/watch?v=8yvGCAvOAfM,#MV,2020
261,dEUS,Hotellounge (Be The Death Of Me),1994,https://www.youtube.com/watch?v=AoKB-v_GgEQ,#MV,2020
262,Chemical Brothers,Hey Boy Hey Girl,1999,https://www.youtube.com/watch?v=tpKCqp9CALQ,#MV,2020
263,Rolling Stones,Gimme Shelter,1969,https://www.youtube.com/watch?v=RbmS3tQJ7Os,#MV,2020
264,Queens Of The Stone Age,The Lost Art Of Keeping A Secret,2000,https://www.youtube.com/watch?v=0l0nzPpvbFs,#MV,2020
265,Smashing Pumpkins,"Tonight, Tonight",1996,https://www.youtube.com/watch?v=NOG3eus4ZSo,#MV,2020
266,Jimi Hendrix Experience,All Along The Watchtower,1968,https://www.youtube.com/watch?v=TLV4_xaYynY,#MV,2020
267,Pennywise,Bro Hymn Tribute,1997,https://www.youtube.com/watch?v=62cFaucr0b8,#MV,2020
268,Muse,Starlight,2006,https://www.youtube.com/watch?v=Pgum6OT_VH8,#MV,2020
269,R.E.M.,It's The End Of The World As We Know It (And I Feel Fine) (Album Version),1987,https://www.youtube.com/watch?v=Z0GFRcFm-aY,#MV,2020
270,Korn,Blind,1994,https://www.youtube.com/watch?v=SGK00Q7xx-s,#MV,2020
271,Massive Attack,Unfinished Sympathy,1991,https://www.youtube.com/watch?v=ZWmrfgj0MZI,#MV,2020
272,David Bowie,Space Oddity,1969,https://www.youtube.com/watch?v=iYYRH4apXDo,#MV,2020
273,Evanescence,Bring Me To Life,2003,https://www.youtube.com/watch?v=3YxaaGgTQYM,#MV,2020
274,MGMT,Kids,2005,https://www.youtube.com/watch?v=fe4EK4HSPkI,#MV,2020
275,Bush,Machinehead,1994,https://www.youtube.com/watch?v=5WPbqYoz9HA,#MV,2020
276,Inhaler,My Honest Face,2019,https://www.youtube.com/watch?v=CDU4-MOFb0Y,#MV,2020
277,Oasis,Wonderwall,1995,https://www.youtube.com/watch?v=bx1Bh8ZvH84,#MV,2020
278,Deep Purple,Child In Time (Album Version),1970,https://www.youtube.com/watch?v=4wAPTsjhrjM,#MV,2020
279,Nothing But Thieves,Impossible,2020,https://www.youtube.com/watch?v=Kg6aD8EGcKw,#MV,2020
280,Billie Eilish,Bad Guy,2019,https://www.youtube.com/watch?v=DyDfgMOUjCI,#MV,2020
281,Arctic Monkeys,Brianstorm,2007,https://www.youtube.com/watch?v=30w8DyEJ__0,#MV,2020
282,Jeff Buckley,Grace,1993,https://www.youtube.com/watch?v=A3adFWKE9JE,#MV,2020
283,Rancid,Time Bomb,1995,https://www.youtube.com/watch?v=DhKHAopx7D0,#MV,2020
284,Marilyn Manson,The Beautiful People,1996,https://www.youtube.com/watch?v=Ypkv0HeUvTc,#MV,2020
285,Royal Blood,Little Monster,2014,https://www.youtube.com/watch?v=ere2Mstl8ww,#MV,2020
286,Pearl Jam,Dance Of The Clairvoyants,2020,https://www.youtube.com/watch?v=ymf7DZUeVow,#MV,2020
287,Smiths,Bigmouth Strikes Again,1986,https://www.youtube.com/watch?v=PtzhvJh9NRY,#MV,2020
288,Foo Fighters,All My Life,2002,https://www.youtube.com/watch?v=xQ04WbgI9rg,#MV,2020
289,Beatles,Eleanor Rigby,1966,https://www.youtube.com/watch?v=HuS5NuXRb5Y,#MV,2020
290,Slipknot,Duality,2004,https://www.youtube.com/watch?v=6fVE8kSM43I,#MV,2020
291,Florence & The Machine,Ship To Wreck,2015,https://www.youtube.com/watch?v=B9v8jLBrvug,#MV,2020
292,Led Zeppelin,Kashmir,1975,https://www.youtube.com/watch?v=tzVJPgCn-Z8,#MV,2020
293,Strokes,Last Nite,2001,https://www.youtube.com/watch?v=TOypSnKFHrE,#MV,2020
294,U2,Bad,1984,https://www.youtube.com/watch?v=4oRGxL42cI8,#MV,2020
295,Rage Against The Machine,Bombtrack,1994,https://www.youtube.com/watch?v=hVck6DkOi38,#MV,2020
296,Coldplay,The Scientist,2002,https://www.youtube.com/watch?v=RB-RcX5DS5A,#MV,2020
297,Hole,Violet,1995,https://www.youtube.com/watch?v=cH_rfGBwamc,#MV,2020
298,Skunk Anansie,Charlie Big Potato,1999,https://www.youtube.com/watch?v=b9ef7GU_a18,#MV,2020
299,Charlatans,The Only One I Know,1990,https://www.youtube.com/watch?v=0RJwW77Lsj8,#MV,2020
300,Linkin Park,Breaking The Habit,2004,https://www.youtube.com/watch?v=v2H4l9RpkwM,#MV,2020
301,Soundgarden,Fell On Black Days,1995,https://www.youtube.com/watch?v=ySzrJ4GRF7s,#MV,2020
302,Blaudzun,Promises Of No Man's Land,2014,https://www.youtube.com/watch?v=2aYmLzROSaw,#MV,2020
303,Nada Surf,Popular,1996,https://www.youtube.com/watch?v=hAFuD-S-e_E,#MV,2020
304,Prodigy,Firestarter,1996,https://www.youtube.com/watch?v=wmin5WkOuPw,#MV,2020
305,Interpol,Evil,2004,https://www.youtube.com/watch?v=dkpgz3uQ58U,#MV,2020
306,Black Crowes,Remedy,1991,https://www.youtube.com/watch?v=BYyRLTveFJQ,#MV,2020
307,Iron Maiden,Fear Of The Dark,1993,https://www.youtube.com/watch?v=bePCRKGUwAY,#MV,2020
308,Black Keys,Gold On The Ceiling,2011,https://www.youtube.com/watch?v=6yCIDkFI7ew,#MV,2020
309,Fontaines D.C.,A Hero's Death,2020,https://www.youtube.com/watch?v=jLNt8aMNbvY,#MV,2020
310,Counting Crows,Round Here,1993,https://www.youtube.com/watch?v=SAe3sCIakXo,#MV,2020
311,Guns N' Roses,Paradise City,1987,https://www.youtube.com/watch?v=Rbm6GXllBiw,#MV,2020
312,Snow Patrol,Chasing Cars,2006,https://www.youtube.com/watch?v=GemKqzILV4w,#MV,2020
313,Rammstein,Rammstein,1995,https://www.youtube.com/watch?v=_sM2sKk4DPM,#MV,2020
314,Bruce Springsteen,The River,1980,https://www.youtube.com/watch?v=nAB4vOkL6cE,#MV,2020
315,Placebo & David Bowie,Without You I'm Nothing,1998,https://www.youtube.com/watch?v=c14qMbmP9eg,#MV,2020
316,Who,Baba O'Riley,1971,https://www.youtube.com/watch?v=x2KRpRMSu4g,#MV,2020
317,National,Fake Empire,2007,https://www.youtube.com/watch?v=KehwyWmXr3U,#MV,2020
318,Red Hot Chili Peppers,Californication,1999,https://www.youtube.com/watch?v=YlUKcNNmywk,#MV,2020
319,Tool,The Pot,2006,https://www.youtube.com/watch?v=civuoU_NE38,#MV,2020
320,Iggy Pop,The Passenger,1977,https://www.youtube.com/watch?v=-fWw7FE9tTo,#MV,2020
321,Smashing Pumpkins,Mayonaise,1993,https://www.youtube.com/watch?v=k8sNhVzRrpQ,#MV,2020
322,Editors,An End Has A Start,2007,https://www.youtube.com/watch?v=oNFn_wi6T1E,#MV,2020
323,Madrugada,The Kids Are On High Street,2005,https://www.youtube.com/watch?v=Iy88icj0P-c,#MV,2020
324,Metallica,Whiskey In The Jar,1999,https://www.youtube.com/watch?v=boanuwUMNNQ,#MV,2020
325,Mumford & Sons,Little Lion Man,2009,https://www.youtube.com/watch?v=lLJf9qJHR3E,#MV,2020
326,Pearl Jam,State Of Love And Trust (Live),1994,https://www.youtube.com/watch?v=euJvXpUU2ak,#MV,2020
327,Nine Inch Nails,Hurt,1994,https://www.youtube.com/watch?v=PbHz9p7Z4OU,#MV,2020
328,Muse,Hysteria,2003,https://www.youtube.com/watch?v=3dm_5qWWDV8,#MV,2020
329,Portishead,Roads,1994,https://www.youtube.com/watch?v=Vg1jyL3cr60,#MV,2020
330,Queens Of The Stone Age,I Sat By The Ocean,2013,https://www.youtube.com/watch?v=BZBKi2AyhaY,#MV,2020
331,Sports Team,Here's The Thing,2020,https://www.youtube.com/watch?v=uFdWhW0OHSo,#MV,2020
332,Radiohead,No Surprises,1997,https://www.youtube.com/watch?v=u5CVsCnxyXg,#MV,2020
333,Gossip,Heavy Cross,2009,https://www.youtube.com/watch?v=5mQVljB7JGw,#MV,2020
334,Green Day,Longview,1994,https://www.youtube.com/watch?v=42BBdzzgPNM,#MV,2020
335,Kasabian,Fire,2009,https://www.youtube.com/watch?v=agVpq_XXRmU,#MV,2020
336,Sum 41,Fat Lip,2001,https://www.youtube.com/watch?v=atjJVwok9ws,#MV,2020
337,Alt-J,Matilda,2012,https://www.youtube.com/watch?v=Q06wFUi5OM8,#MV,2020
338,Therapy,Nowhere,1994,https://www.youtube.com/watch?v=5z5HJRC9F_0,#MV,2020
339,Franz Ferdinand,The Dark Of The MatinÃ©e,2004,https://www.youtube.com/watch?v=r8k-iy_tWtQ,#MV,2020
340,QueensrÃ¿che,Silent Lucidity,1990,https://www.youtube.com/watch?v=jhat-xUQ6dw,#MV,2020
341,Biffy Clyro,Bubbles,2009,https://www.youtube.com/watch?v=UxUb9Yzr1sE,#MV,2020
342,Novastar,Wrong,1999,https://www.youtube.com/watch?v=icTh5GFq1vM,#MV,2020
343,Disturbed,Down With The Sickness,2000,https://www.youtube.com/watch?v=09LTT0xwdfw,#MV,2020
344,Live,I Alone,1994,https://www.youtube.com/watch?v=FNrQOUtXYOo,#MV,2020
345,Gorillaz,Clint Eastwood,2001,https://www.youtube.com/watch?v=1V_xRb0x9aw,#MV,2020
346,Aerosmith,Dream On,1973,https://www.youtube.com/watch?v=JojwHc1MKag,#MV,2020
347,Nirvana,In Bloom,1990,https://www.youtube.com/watch?v=PbgKEjNBHqM,#MV,2020
348,London Grammar,Strong,2013,https://www.youtube.com/watch?v=6drfp_3823I,#MV,2020
349,Gaslight Anthem,The '59 Sound,2008,https://www.youtube.com/watch?v=G1lq40tR72Q,#MV,2020
350,Nothing But Thieves,Real Love Song,2020,https://www.youtube.com/watch?v=7gX_mRmCmNE,#MV,2020
351,Alanis Morissette,Uninvited,1998,https://www.youtube.com/watch?v=t45g0E1Z6cE,#MV,2020
352,Volbeat & Johan Olsen,For Evigt,2016,https://www.youtube.com/watch?v=TAhyZegVkhw,#MV,2020
353,Weezer,Island In The Sun,2001,https://www.youtube.com/watch?v=erG5rgNYSdk,#MV,2020
354,Staat,Sweatshop,2011,https://www.youtube.com/watch?v=54CkdT5QznQ,#MV,2020
355,R.E.M.,Find The River,1992,https://www.youtube.com/watch?v=KIJGlTu5sEI,#MV,2020
356,Linkin Park,Bleed It Out,2007,https://www.youtube.com/watch?v=OnuuYcqhzCE,#MV,2020
357,Cake,The Distance,1997,https://www.youtube.com/watch?v=F_HoMkkRHv8,#MV,2020
358,Beastie Boys,Fight For Your Right,1986,https://www.youtube.com/watch?v=eBShN8qT4lk,#MV,2020
359,Cure,Pictures Of You,1989,https://www.youtube.com/watch?v=UmFFTkjs-O0,#MV,2020
360,Guano Apes,Lords Of The Boards,1997,https://www.youtube.com/watch?v=2yfwePfD-iU,#MV,2020
361,Kyteman,Sorry (Live At Lowlands),2009,https://www.youtube.com/watch?v=F3xr4bJtxhg,#MV,2020
362,Balthazar,Bunker,2015,https://www.youtube.com/watch?v=qwi6POwtfnc,#MV,2020
363,Within Temptation,Mother Earth,2002,https://www.youtube.com/watch?v=reGlno9aUpw,#MV,2020
364,Pearl Jam,Elderly Woman Behind The Counter In A Small Town (Live),1994,https://www.youtube.com/watch?v=zmjUcqdleCA,#MV,2020
365,Audioslave,Cochise,2002,https://www.youtube.com/watch?v=KDMvN45sjo4,#MV,2020
366,BjÃ¶rk,Human Behaviour,1993,https://www.youtube.com/watch?v=p0mRIhK9seg,#MV,2020
367,Green Day,When I Come Around,1994,https://www.youtube.com/watch?v=i8dh9gDzmz8,#MV,2020
368,AC/DC,Back In Black,1980,https://www.youtube.com/watch?v=pAgnJDJN4VA,#MV,2020
369,Temper Trap,Sweet Disposition,2009,https://www.youtube.com/watch?v=vN7HQrgakZU,#MV,2020
370,Prodigy,Voodoo People,1994,https://www.youtube.com/watch?v=YV78vobCyIo,#MV,2020
371,Alice In Chains,Them Bones,1992,https://www.youtube.com/watch?v=zTuD8k3JvxQ,#MV,2020
372,Oasis,Supersonic,1994,https://www.youtube.com/watch?v=BJKpUH2kJQg,#MV,2020
373,Arctic Monkeys,Fluorescent Adolescent,2007,https://www.youtube.com/watch?v=ma9I9VBKPiw,#MV,2020
374,Muse,Stockholm Syndrome,2003,https://www.youtube.com/watch?v=gXN9acC9edU,#MV,2020
375,David Bowie,Life On Mars,1971,https://www.youtube.com/watch?v=AZKcl4-tcuo,#MV,2020
376,Editors,A Ton Of Love,2013,https://www.youtube.com/watch?v=jQQ2gTkV-GM,#MV,2020
377,Johan,Everybody Knows,1997,https://www.youtube.com/watch?v=DhmGt_PyZag,#MV,2020
378,Blur,Coffee & TV,1999,https://www.youtube.com/watch?v=6oqXVx3sBOk,#MV,2020
379,Eddie Vedder,Society,2007,https://www.youtube.com/watch?v=lm8oxC24QZc,#MV,2020
380,Counting Crows,Mr. Jones,1994,https://www.youtube.com/watch?v=-oqAU5VxFWs,#MV,2020
381,Placebo,Nancy Boy,1996,https://www.youtube.com/watch?v=PBxuq_eWW94,#MV,2020
382,Talking Heads,Once In A Lifetime,1980,https://www.youtube.com/watch?v=5IsSpAOD6K8,#MV,2020
383,Billie Eilish,Bury A Friend,2019,https://www.youtube.com/watch?v=HUHC9tYz8ik,#MV,2020
384,Doors,The End,1967,https://www.youtube.com/watch?v=BXqPNlng6uI,#MV,2020
385,Wombats,Let's Dance To Joy Division,2008,https://www.youtube.com/watch?v=ayuooyWPEUc,#MV,2020
386,Greta Van Fleet,Highway Tune,2017,https://www.youtube.com/watch?v=aJg4OJxp-co,#MV,2020
387,Oscar And The Wolf,Strange Entity,2014,https://www.youtube.com/watch?v=KYaACZxrScQ,#MV,2020
388,Blind Melon,No Rain,1993,https://www.youtube.com/watch?v=3qVPNONdF58,#MV,2020
389,Slayer,Angel Of Death,1986,https://www.youtube.com/watch?v=TnRZhLRv6eM,#MV,2020
390,Rolling Stones,"Paint It, Black",1966,https://www.youtube.com/watch?v=O4irXQhgMqg,#MV,2020
391,Foals,Mountain At My Gates,2015,https://www.youtube.com/watch?v=l_EIE5f2t6M,#MV,2020
392,Nick Cave & The Bad Seeds,Red Right Hand,1994,https://www.youtube.com/watch?v=RrxePKps87k,#MV,2020
393,Foo Fighters,Best Of You,2005,https://www.youtube.com/watch?v=h_L4Rixya64,#MV,2020
394,Stone Sour,Through Glass,2006,https://www.youtube.com/watch?v=GIzDsGyxsQM,#MV,2020
395,Soundgarden,Jesus Christ Pose,1991,https://www.youtube.com/watch?v=14r7y6rM6zA,#MV,2020
