artist,title,year,youtube_link,spotify_link,base_year
Crowded House,Weather With You,1991,https://www.youtube.com/watch?v=ag8XcMG1EX4,#MV,2003
Crusaders,Street Life,1979,https://www.youtube.com/watch?v=EvDIZ-1anVQ,#MV,2003
Crystal Fighters,Plage,2011,https://www.youtube.com/watch?v=eV_LTi4Haf4,#MV,2021
Crystal Waters,Gypsy Woman (La Da Dee La Da Da),1991,https://www.youtube.com/watch?v=_KztNIg4cvE,#MV,2003
Cuby + Blizzards,Somebody Will Know Someday,1967,https://www.youtube.com/watch?v=nyVH0WUV7Z8,#MV,2021
Cuby + Blizzards,Window Of My Eyes,1968,https://www.youtube.com/watch?v=s2KSJ0ld5Ls,#MV,2021
Cult,Edie (Ciao Baby),1989,https://www.youtube.com/watch?v=5oRwlSIn918,#MV,2021
Cult,She Sells Sanctuary,1985,https://www.youtube.com/watch?v=ZCOSPtyZAPA,#MV,2004
Culture Beat,Mr. Vain,1993,https://www.youtube.com/watch?v=ZMtf_ouMTHw,#MV,2003
Culture Club,Do You Really Want To Hurt Me,1982,https://www.youtube.com/watch?v=2nXGPZaTKik,#MV,2003
Culture Club,Karma Chameleon,1983,https://www.youtube.com/watch?v=JmcA9LIIXWw,#MV,2004
Cure,A Forest,1980,https://www.youtube.com/watch?v=RGT4V6JmINA,#MV,2003
Cure,Boys Don't Cry,1979,https://www.youtube.com/watch?v=9GkVhgIeGJQ,#MV,2021
Cure,Close To Me,1985,https://www.youtube.com/watch?v=BjvfIJstWeg,#MV,2003
Cure,Friday I'm In Love,1992,https://www.youtube.com/watch?v=mGgMZpGYiy8,#MV,2022
Cure,In Between Days,1985,https://www.youtube.com/watch?v=scif2vfg1ug,#MV,2003
Cure,Lullaby,1989,https://www.youtube.com/watch?v=ijxk-fgcg7c,#MV,2010
Cure,Why Can't I Be You,1987,https://www.youtube.com/watch?v=MI0a9hTh5AU,#MV,2021
Cutting Crew,(I Just) Died In Your Arms,1986,https://www.youtube.com/watch?v=6dOwHzCHfgA,#MV,2003
Cyndi Lauper,Girls Just Want To Have Fun,1983,https://www.youtube.com/watch?v=PIb6AZdTr-A,#MV,2004
Cyndi Lauper,Time After Time,1984,https://www.youtube.com/watch?v=VdQY7BusJNU,#MV,2003
Cyndi Lauper,True Colors,1986,https://www.youtube.com/watch?v=LPn0KFlbqX8,#MV,2004
DJ Paul Elstak,Rainbow In The Sky,1995,https://www.youtube.com/watch?v=NG5vDG-zjmc,#MV,2011
Daft Punk,One More Time,2000,https://www.youtube.com/watch?v=FGBhQbmPwH8,#MV,2013
Daft Punk & Pharrell Williams,Get Lucky,2013,https://www.youtube.com/watch?v=5NV6Rdv1a3I,#MV,2013
Dan Baird,I Love You Period,1993,https://www.youtube.com/watch?v=SFpsDAL4oKE,#MV,2003
Dan Hartman,I Can Dream About You,1984,https://www.youtube.com/watch?v=621Nk3Ubz4A,#MV,2003
Dan Hartman,Relight My Fire,1979,https://www.youtube.com/watch?v=wzB6CbM1U2g,#MV,2003
Dandy Warhols,Bohemian Like You,2000,https://www.youtube.com/watch?v=CU3mc0yvRNk,#MV,2010
Daniel Powter,Bad Day,2005,https://www.youtube.com/watch?v=gH476CxJxfg,#MV,2005
Danny Vera,Hold On To Let Go,2020,https://www.youtube.com/watch?v=JapdyseG8kQ,#MV,2022
Danny Vera,Pressure Makes Diamonds (2020 Version),2020,https://www.youtube.com/watch?v=iPY1Qp48ccQ,#MV,2020
Danny Vera,Roller Coaster,2019,https://www.youtube.com/watch?v=uncjJbMPELI,#MV,2020
Danny Vera,The Devil's Son,2013,https://www.youtube.com/watch?v=CnsvzPbnEZ4,#MV,2021
Danny Vera,The Weight,2020,https://www.youtube.com/watch?v=y5wC20jzscw,#MV,2021
Darude,Sandstorm,1999,https://www.youtube.com/watch?v=y6120QOlsfU,#MV,2011
Daryl Hall & John Oates,Adult Education,1984,https://www.youtube.com/watch?v=XLYqTZKEpvs,#MV,2003
Daryl Hall & John Oates,I Can't Go For That (No Can Do),1981,https://www.youtube.com/watch?v=ccenFp_3kq8,#MV,2005
Daryl Hall & John Oates,Kiss On My List,1981,https://www.youtube.com/watch?v=lsHld-iArOc,#MV,2004
Daryl Hall & John Oates,Maneater,1982,https://www.youtube.com/watch?v=yRYFKcMa_Ek,#MV,2003
Daryl Hall & John Oates,Out Of Touch,1984,https://www.youtube.com/watch?v=u02tycroA30,#MV,2003
Daryl Hall & John Oates,Rich Girl,1977,https://www.youtube.com/watch?v=oIAkRVBS-0U,#MV,2003
Daryl Hall & John Oates,Sara Smile,1975,https://www.youtube.com/watch?v=dYEpFJhuu1E,#MV,2021
Daryl Hall & John Oates,She's Gone,1973,https://www.youtube.com/watch?v=3Cos7id7HtE,#MV,2021
Daughtry,Home,2007,https://www.youtube.com/watch?v=7bnX-6sJZBw,#MV,2018
David Bowie,Absolute Beginners,1986,https://www.youtube.com/watch?v=iCJLOXqnT2I,#MV,2003
David Bowie,Ashes To Ashes,1980,https://www.youtube.com/watch?v=HyMm4rJemtI,#MV,2003
David Bowie,Blackstar,2015,https://www.youtube.com/watch?v=kszLwBaC4Sw,#MV,2021
David Bowie,Blue Jean,1984,https://www.youtube.com/watch?v=NZnryZ5rDbs,#MV,2003
David Bowie,Changes,1971,https://www.youtube.com/watch?v=4BgF7Y3q-as,#MV,2021
David Bowie,China Girl,1983,https://www.youtube.com/watch?v=_YC3sTbAPcU,#MV,2003
David Bowie,Fame,1975,https://www.youtube.com/watch?v=Ypgq0qdgVZA,#MV,2022
David Bowie,Golden Years,1975,https://www.youtube.com/watch?v=ApHM1ct4tdM,#MV,2003
David Bowie,Heroes,1977,https://www.youtube.com/watch?v=lXgkuM2NhYI,#MV,2003
David Bowie,Lazarus,2015,https://www.youtube.com/watch?v=y-JqH1M4Ya8,#MV,2021
David Bowie,Let's Dance,1983,https://www.youtube.com/watch?v=VbD_kBJc_gI,#MV,2003
David Bowie,Life On Mars,1971,https://www.youtube.com/watch?v=AZKcl4-tcuo,#MV,2021
David Bowie,Modern Love,1983,https://www.youtube.com/watch?v=HivQqTtiHVw,#MV,2003
David Bowie,Rebel Rebel,1974,https://www.youtube.com/watch?v=Vy-rvsHsi1o,#MV,2021
David Bowie,Sound And Vision,1977,https://www.youtube.com/watch?v=WoDamvrfUbQ,#MV,2003
David Bowie,Space Oddity,1969,https://www.youtube.com/watch?v=iYYRH4apXDo,#MV,2005
David Bowie,Starman,1972,https://www.youtube.com/watch?v=oOKWF3IHu0I,#MV,2019
David Bowie,The Jean Genie,1973,https://www.youtube.com/watch?v=kMYg_Ra4cr8,#MV,2018
David Bowie,Wild Is The Wind,1976,https://www.youtube.com/watch?v=YsqlXkkEKxI,#MV,2021
David Bowie,Ziggy Stardust,1972,https://www.youtube.com/watch?v=qrbNgOzcApo,#MV,2022
David Bowie & Mick Jagger,Dancing In The Street,1985,https://www.youtube.com/watch?v=HasaQvHCv4w,#MV,2003
David Bowie & The Pat Metheny Group,This Is Not America,1985,https://www.youtube.com/watch?v=ubc3o2KZA4w,#MV,2003
David Guetta & Kelly Rowland,When Love Takes Over,2009,https://www.youtube.com/watch?v=zudbz4hOcbc,#MV,2016
David Guetta & Kid Cudi,Memories,2010,https://www.youtube.com/watch?v=NUVCQXMUVnI,#MV,2013
David Guetta & Sia,Titanium,2011,https://www.youtube.com/watch?v=JRfuAukYTKg,#MV,2024
David Sylvian & Riuichi Sakamoto,Forbidden Colours,1983,https://www.youtube.com/watch?v=jsG2M66-_xc,#MV,2022
De La Soul,Me Myself And I,1989,https://www.youtube.com/watch?v=jdtKT5q-CW8,#MV,2021
DeBarge,Rhythm Of The Night,1985,https://www.youtube.com/watch?v=cAQSZhazYk8,#MV,2003
Deee-Lite,Groove Is In The Heart,1990,https://www.youtube.com/watch?v=etviGf1uWlg,#MV,2003
Deep Blue Something,Breakfast At Tiffany's,1995,https://www.youtube.com/watch?v=1ClCpfeIELw,#MV,2003
Deep Purple,Child In Time (Album Version),1970,https://www.youtube.com/watch?v=4wAPTsjhrjM,#MV,2003
Deep Purple,Smoke On The Water,1971,https://www.youtube.com/watch?v=Q2FzZSBD5LE,#MV,2004
Def Leppard,Animal,1987,https://www.youtube.com/watch?v=ecFPU--vvf0,#MV,2022
Delerium & Sarah McLachlan,Silence (Sanctuary Mix) (Edit),2000,https://www.youtube.com/watch?v=qrNgWV4qmC4,#MV,2011
Depeche Mode,Enjoy The Silence,1990,https://www.youtube.com/watch?v=aGSKrC7dGcY,#MV,2003
Depeche Mode,Just Can't Get Enough (Live),1983,https://www.youtube.com/watch?v=eq8QZ7UDZwA,#MV,2003
Depeche Mode,People Are People,1984,https://www.youtube.com/watch?v=MzGnX-MbYE4,#MV,2003
Depeche Mode,Personal Jesus,1989,https://www.youtube.com/watch?v=u1xrNaTO1bI,#MV,2020
Derek & The Dominos,Layla,1971,https://www.youtube.com/watch?v=uSquiIVLhrQ,#MV,2021
Dexys Midnight Runners & The Emerald Express,Come On Eileen,1982,https://www.youtube.com/watch?v=6BODDyZRF6A,#MV,2003
Di-Rect,Inside My Head,2002,https://www.youtube.com/watch?v=NYdmopiy9Sc,#MV,2007
Di-Rect,Soldier On,2020,https://www.youtube.com/watch?v=XEDs6CaYEuw,#MV,2020
Di-Rect,This Is Who We Are,2010,https://www.youtube.com/watch?v=8S6V24oW1Ic,#MV,2016
Di-Rect,Through The Looking Glass,2022,https://www.youtube.com/watch?v=yYsEHg03OqQ,#MV,2022
Di-Rect,Times Are Changing,2009,https://www.youtube.com/watch?v=S8psxogp1es,#MV,2017
Diana King,Shy Guy,1995,https://www.youtube.com/watch?v=szjaHbjhauk,#MV,2003
Diana Ross & The Supremes,Reflections,1967,https://www.youtube.com/watch?v=nV72YrB1454,#MV,2003
Dido,Thank You,1998,https://www.youtube.com/watch?v=1TO48Cnl66w,#MV,2003
Dido,White Flag,2003,https://www.youtube.com/watch?v=j-fWDrZSiZs,#MV,2015
Diesel,Sausolito Summernight,1980,https://www.youtube.com/watch?v=dLFMyk4HvIU,#MV,2022
Dijk,Als Het Golft,2000,https://www.youtube.com/watch?v=EpY3rruNHfs,#MV,2022
Dijk,Als Ze Er Niet Is,1994,https://www.youtube.com/watch?v=vn_pUxADmoY,#MV,2003
Dijk,Binnen Zonder Kloppen,1985,https://www.youtube.com/watch?v=uxlhpKjWKhE,#MV,2003
Dijk,Bloedend Hart,1982,https://www.youtube.com/watch?v=nS8UF-POqbg,#MV,2003
Dijk,Dansen Op De Vulkaan,1987,https://www.youtube.com/watch?v=pcvr6FdExbU,#MV,2005
Dijk,Groot Hart,1985,https://www.youtube.com/watch?v=Aj6tf1jqwPI,#MV,2005
Dijk,Ik Kan Het Niet Alleen,1989,https://www.youtube.com/watch?v=H9PuUUMnCrU,#MV,2003
Dijk,Laaiend Vuur,1995,https://www.youtube.com/watch?v=C8HmaM1sYvs,#MV,2011
Dijk,Laat Het Vanavond Gebeuren,1997,https://www.youtube.com/watch?v=Uyu5un7LtSQ,#MV,2011
Dijk,Mag Het Licht Uit,1987,https://www.youtube.com/watch?v=jvhDx19W9M0,#MV,2003
Dijk,Nergens Goed Voor,1989,https://www.youtube.com/watch?v=b8084B-zSkc,#MV,2003
Dijk,Niemand In De Stad,1989,https://www.youtube.com/watch?v=Wg0uTd2wLns,#MV,2020
Dijk,Onderuit,1987,https://www.youtube.com/watch?v=Hp5qfQV0pek,#MV,2023
Dillinger,Cokane In My Brain,1977,https://www.youtube.com/watch?v=5xVp1mauGnU,#MV,2003
Dire Straits,Brothers In Arms,1985,https://www.youtube.com/watch?v=jhdFe3evXpk,#MV,2003
Dire Straits,Calling Elvis,1991,https://www.youtube.com/watch?v=BUavFsfbFv8,#MV,2003
Dire Straits,Lady Writer,1979,https://www.youtube.com/watch?v=BlD6jCGVU4A,#MV,2003
Dire Straits,Money For Nothing,1985,https://www.youtube.com/watch?v=wTP2RUD_cL0,#MV,2003
Dire Straits,On Every Street,1991,https://www.youtube.com/watch?v=P1FsnwYJ3p0,#MV,2023
Dire Straits,Private Investigations,1982,https://www.youtube.com/watch?v=P9K27HvhDxA,#MV,2003
Dire Straits,Romeo And Juliet,1980,https://www.youtube.com/watch?v=rC95MEenIxA,#MV,2004
Dire Straits,So Far Away,1985,https://www.youtube.com/watch?v=IHXK9glwFBg,#MV,2003
Dire Straits,Sultans Of Swing (Album Version),1978,https://www.youtube.com/watch?v=h0ffIJ7ZO4U,#MV,2003
Dire Straits,Telegraph Road (Album Version),1982,https://www.youtube.com/watch?v=_4E_924b9SU,#MV,2019
Dire Straits,Tunnel Of Love,1980,https://www.youtube.com/watch?v=gAirINwjaxE,#MV,2021
Dire Straits,Twisting By The Pool,1983,https://www.youtube.com/watch?v=DsJ5aYK-S6Y,#MV,2003
Dire Straits,Walk Of Life,1985,https://www.youtube.com/watch?v=kd9TlGDZGkI,#MV,2003
Dire Straits,Your Latest Trick (Live),1993,https://www.youtube.com/watch?v=AKiVttFnqkY,#MV,2003
Disturbed,The Sound Of Silence,2015,https://www.youtube.com/watch?v=u9Dg-g7t2l4,#MV,2019
Doe Maar,1 Nacht Alleen,1983,https://www.youtube.com/watch?v=t8ZEpJwkiCo,#MV,2003
Doe Maar,Belle H̩l̬ne,1982,https://www.youtube.com/watch?v=nPYHb266MiA,#MV,2004
Doe Maar,De Bom,1982,https://www.youtube.com/watch?v=Jw9i0bu7PyQ,#MV,2022
Doe Maar,Doris Day,1982,https://www.youtube.com/watch?v=4nIOOiGDNFE,#MV,2003
Doe Maar,Is Dit Alles,1982,https://www.youtube.com/watch?v=NW95IjtBj5Y,#MV,2022
Doe Maar,Sinds 1 Dag Of 2 (32 Jaar),1981,https://www.youtube.com/watch?v=D2kNBnKyWJ0,#MV,2003
Doe Maar,Smoorverliefd,1981,https://www.youtube.com/watch?v=KARGx3wrBmw,#MV,2003
Doe Maar & Joost Belinfante,Nederwiet,1980,https://www.youtube.com/watch?v=NmaqdSu5Svo,#MV,2022
Dolly Parton,9 To 5,1981,https://www.youtube.com/watch?v=UbxUSsFXYo4,#MV,2024
Dolly Parton,Jolene,1973,https://www.youtube.com/watch?v=L0eeSoU35wM,#MV,2018
Don Henley,The Boys Of Summer,1984,https://www.youtube.com/watch?v=6RUIeX6UCT8,#MV,2003
Don McLean,American Pie (Album Version),1971,https://www.youtube.com/watch?v=7yHTpGog0IY,#MV,2020
Don McLean,Vincent,1971,https://www.youtube.com/watch?v=oxHnRfhDmrk,#MV,2021
Donald Fagen,I.G.Y.,1982,https://www.youtube.com/watch?v=Ueivjr3f8xg,#MV,2011
Donna Lewis,I Love You Always Forever,1996,https://www.youtube.com/watch?v=SqdWTeXWvOg,#MV,2006
Donna Summer,Bad Girls,1979,https://www.youtube.com/watch?v=NF46NnUn5nw,#MV,2003
Donna Summer,Could It Be Magic,1976,https://www.youtube.com/watch?v=nPF644qIPWI,#MV,2003
Donna Summer,Hot Stuff,1979,https://www.youtube.com/watch?v=KhcaPNuaJNU,#MV,2004
Donna Summer,I Feel Love,1977,https://www.youtube.com/watch?v=yEbaeLv-aOo,#MV,2003
Donna Summer,Last Dance,1978,https://www.youtube.com/watch?v=vqZY8P42pLo,#MV,2003
Donna Summer,Love Is In Control (Finger On The Trigger),1982,https://www.youtube.com/watch?v=iBbJ0KKQMxY,#MV,2003
Donna Summer,MacArthur Park,1978,https://www.youtube.com/watch?v=zue7wsi_xeo,#MV,2003
Donna Summer,State Of Independence,1982,https://www.youtube.com/watch?v=aYW2o4uf504,#MV,2004
Doobie Brothers,China Grove,1973,https://www.youtube.com/watch?v=RX7iHsAIw9o,#MV,2003
Doobie Brothers,Listen To The Music,1972,https://www.youtube.com/watch?v=DkytJLoxGmQ,#MV,2003
Doobie Brothers,Long Train Runnin',1973,https://www.youtube.com/watch?v=m4tJSn0QtME,#MV,2003
Doobie Brothers,What A Fool Believes,1978,https://www.youtube.com/watch?v=qKYQNtF11eg,#MV,2003
Doors,L.A. Woman,1971,https://www.youtube.com/watch?v=vHXjcdNIN-Q,#MV,2021
Doors,Light My Fire,1966,https://www.youtube.com/watch?v=cq8k-ZbsXDI,#MV,2003
Doors,Love Her Madly,1971,https://www.youtube.com/watch?v=SLdvnQD_eio,#MV,2005
Doors,Riders On The Storm,1971,https://www.youtube.com/watch?v=iv8GW1GaoIc,#MV,2003
Doors,Roadhouse Blues,1970,https://www.youtube.com/watch?v=BgQg3J7xU1k,#MV,2021
Doors,The End,1967,https://www.youtube.com/watch?v=BXqPNlng6uI,#MV,2021
Dotan,Home,2014,https://www.youtube.com/watch?v=FZEuqzW16Nw,#MV,2014
Dotan,Hungry,2015,https://www.youtube.com/watch?v=xaKdUXOAiCI,#MV,2015
Dotan,Let The River In,2015,https://www.youtube.com/watch?v=triRxUT7MK8,#MV,2016
Double You,Please Don't Go,1992,https://www.youtube.com/watch?v=ujwm8YrEgI4,#MV,2003
Douwe Bob,Slow Down,2016,https://www.youtube.com/watch?v=tCvWLi_ujl4,#MV,2017
Douwe Bob,Sweet Sunshine,2015,https://www.youtube.com/watch?v=ev3aU7Q7zik,#MV,2018
Dr. Alban,It's My Life,1992,https://www.youtube.com/watch?v=oW0VovnyjPY,#MV,2004
Dr. Alban,Sing Hallelujah!,1992,https://www.youtube.com/watch?v=pKxJca7LLNM,#MV,2003
Dr. Dre & Snoop Dogg,The Next Episode,1999,https://www.youtube.com/watch?v=QZXc39hT8t4,#MV,2024
Dua Lipa,Be The One,2015,https://www.youtube.com/watch?v=-rey3m8SWQI,#MV,2017
Duffy,Mercy,2008,https://www.youtube.com/watch?v=y7ZEVA5dy-Y,#MV,2013
Duncan Browne,The Wild Places,1979,https://www.youtube.com/watch?v=7zX3_lZBN7M,#MV,2003
Duncan Laurence,Arcade,2019,https://www.youtube.com/watch?v=Eztx7Wr8PtE,#MV,2019
Duran Duran,A View To A Kill,1985,https://www.youtube.com/watch?v=Fp4CR2HcHLQ,#MV,2003
Duran Duran,Is There Something I Should Know,1983,https://www.youtube.com/watch?v=3M0hogZyRyU,#MV,2006
Duran Duran,Notorious,1986,https://www.youtube.com/watch?v=Z9z0e1Wm64M,#MV,2003
Duran Duran,Ordinary World,1993,https://www.youtube.com/watch?v=FqIACCH20JU,#MV,2003
Duran Duran,Save A Prayer,1984,https://www.youtube.com/watch?v=6Uxc9eFcZyM,#MV,2004
Duran Duran,The Reflex,1984,https://www.youtube.com/watch?v=J5ebkj9x5Ko,#MV,2003
Duran Duran,The Wild Boys,1984,https://www.youtube.com/watch?v=M43wsiNBwmo,#MV,2003
Duran Duran,Union Of The Snake,1983,https://www.youtube.com/watch?v=n6p5Q6_JBes,#MV,2004
Dusty Springfield,Son-Of-A Preacher Man,1968,https://www.youtube.com/watch?v=oAZLgsDRUv4,#MV,2019
EMF,Unbelievable,1990,https://www.youtube.com/watch?v=sfCLt0kTd5E,#MV,2003
Eagle-Eye Cherry,Save Tonight,1998,https://www.youtube.com/watch?v=Nntd2fgMUYw,#MV,2003
Eagles,Desperado,1973,https://www.youtube.com/watch?v=aelpqWEBHR4,#MV,2003
Eagles,Heartache Tonight,1978,https://www.youtube.com/watch?v=8jMcyaBaXCA,#MV,2003
Eagles,Hotel California,1976,https://www.youtube.com/watch?v=BciS5krYL80,#MV,2003
Eagles,I Can't Tell You Why,1979,https://www.youtube.com/watch?v=Odcn6qk94bs,#MV,2022
Eagles,Life In The Fast Lane,1976,https://www.youtube.com/watch?v=po6QU0z1rSs,#MV,2018
Eagles,Lyin' Eyes,1975,https://www.youtube.com/watch?v=2PTEqZURh4o,#MV,2004
Eagles,New Kid In Town,1976,https://www.youtube.com/watch?v=d3aEvcLN70I,#MV,2004
Eagles,One Of These Nights,1975,https://www.youtube.com/watch?v=ESc2Tq2HzhQ,#MV,2003
Eagles,Please Come Home For Christmas,1978,https://www.youtube.com/watch?v=5LUfDEATQHM,#MV,2004
Eagles,Take It Easy,1972,https://www.youtube.com/watch?v=7CV_dLvZmRY,#MV,2020
Eagles,The Last Resort (Album Version),1976,https://www.youtube.com/watch?v=p4zR9r9olOg,#MV,2020
Earth & Fire,"Maybe Tomorrow, Maybe Tonight",1973,https://www.youtube.com/watch?v=yL6rMomAA40,#MV,2022
Earth & Fire,Memories,1972,https://www.youtube.com/watch?v=d0vT-ERKSFs,#MV,2021
Earth & Fire,Storm And Thunder,1971,https://www.youtube.com/watch?v=aEJ9DUp8_ns,#MV,2021
Earth & Fire,Weekend,1979,https://www.youtube.com/watch?v=4iK5e76auJA,#MV,2021
"Earth, Wind & Fire",After The Love Has Gone,1979,https://www.youtube.com/watch?v=CUCLNPOjPZw,#MV,2003
"Earth, Wind & Fire",And Love Goes On,1981,https://www.youtube.com/watch?v=wCwI386yz-g,#MV,2003
"Earth, Wind & Fire",Fantasy,1978,https://www.youtube.com/watch?v=L0CVoFsUhC4,#MV,2003
"Earth, Wind & Fire",In The Stone,1979,https://www.youtube.com/watch?v=6Z2xClustQo,#MV,2003
"Earth, Wind & Fire",Let's Groove,1981,https://www.youtube.com/watch?v=Lrle0x_DHBM,#MV,2004
"Earth, Wind & Fire",September,1978,https://www.youtube.com/watch?v=Gs069dndIYk,#MV,2003
"Earth, Wind & Fire",September '99 (Phats & Small Remix),1999,https://www.youtube.com/watch?v=wn5Q37qOiiA,#MV,2016
"Earth, Wind & Fire",Star,1979,https://www.youtube.com/watch?v=EM2bMvmHjds,#MV,2003
"Earth, Wind & Fire & The Emotions",Boogie Wonderland,1979,https://www.youtube.com/watch?v=god7hAPv8f0,#MV,2003
Echo & The Bunnymen,The Killing Moon,1984,https://www.youtube.com/watch?v=LWz0JC7afNQ,#MV,2021
Echosmith,Cool Kids,2013,https://www.youtube.com/watch?v=SSCzDykng4g,#MV,2017
Ed Sheeran,Castle On The Hill,2015,https://www.youtube.com/watch?v=K0ibBPhiaG0,#MV,2017
Ed Sheeran,Galway Girl,2017,https://www.youtube.com/watch?v=87gWaABqGYs,#MV,2017
Ed Sheeran,I See Fire,2013,https://www.youtube.com/watch?v=2fngvQS_PmQ,#MV,2016
Ed Sheeran,Lego House,2012,https://www.youtube.com/watch?v=c4BLVznuWnU,#MV,2018
Ed Sheeran,Perfect,2017,https://www.youtube.com/watch?v=2Vv-BfVoq4g,#MV,2017
Ed Sheeran,Shape Of You,2015,https://www.youtube.com/watch?v=JGwWNGJdvx8,#MV,2017
Ed Sheeran,The A Team,2011,https://www.youtube.com/watch?v=UAWcs5H-qgQ,#MV,2012
Ed Sheeran,Thinking Out Loud,2014,https://www.youtube.com/watch?v=lp-EO5I60KA,#MV,2015
Eddie Money,Take Me Home Tonight,1987,https://www.youtube.com/watch?v=3aJvIFK9-xk,#MV,2006
Eddie Vedder,Guaranteed,2007,https://www.youtube.com/watch?v=Mwx3RvDWvDM,#MV,2023
Eddie Vedder,Hard Sun,2007,https://www.youtube.com/watch?v=Ez8b2VHjVB0,#MV,2018
Eddie Vedder,Society,2007,https://www.youtube.com/watch?v=lm8oxC24QZc,#MV,2021
Eddy Grant,Gimme Hope Jo'anna,1988,https://www.youtube.com/watch?v=R-ZplG81oZg,#MV,2003
Editors,Papillon,2009,https://www.youtube.com/watch?v=Wq4tyDRhU_4,#MV,2017
Editors,Smokers Outside The Hospital Doors,2007,https://www.youtube.com/watch?v=cEriPnwBKOA,#MV,2019
Editors,The Racing Rats,2007,https://www.youtube.com/watch?v=KpH697da4KQ,#MV,2019
Edward Sharpe & The Magnetic Zeros,Home,2011,https://www.youtube.com/watch?v=DHEOF_rcND8,#MV,2019
Edwyn Collins,A Girl Like You,1994,https://www.youtube.com/watch?v=6oqJ0JpMj6I,#MV,2009
El DeBarge,Who's Johnny,1986,https://www.youtube.com/watch?v=yA9WhYnsD_4,#MV,2003
Elbow,Lippy Kids (Album Version),2011,https://www.youtube.com/watch?v=MuOhduGOqdw,#MV,2017
Elbow,One Day Like This,2008,https://www.youtube.com/watch?v=0NFV8dHrZYM,#MV,2020
Electric Light Orchestra,All Over The World,1980,https://www.youtube.com/watch?v=5XtK5dCFqyE,#MV,2003
Electric Light Orchestra,Don't Bring Me Down,1979,https://www.youtube.com/watch?v=-rD-0tlGGPo,#MV,2003
Electric Light Orchestra,Evil Woman,1975,https://www.youtube.com/watch?v=nxz1DuVaRr8,#MV,2003
Electric Light Orchestra,Hold On Tight,1981,https://www.youtube.com/watch?v=UkekqVPIc2M,#MV,2003
Electric Light Orchestra,Livin' Thing,1976,https://www.youtube.com/watch?v=H48j3KGBomU,#MV,2003
Electric Light Orchestra,Mr. Blue Sky,1978,https://www.youtube.com/watch?v=aQUlA8Hcv4s,#MV,2003
Electric Light Orchestra,Shine A Little Love,1979,https://www.youtube.com/watch?v=GJuTIxwQw0k,#MV,2003
Electric Light Orchestra,Turn To Stone,1977,https://www.youtube.com/watch?v=vGvlYRwAzAs,#MV,2003
Ellen Foley,We Belong To The Night,1979,https://www.youtube.com/watch?v=rsJVcHolsqU,#MV,2003
Elton John,Candle In The Wind 1997,1997,https://www.youtube.com/watch?v=EX7FvFexpg8,#MV,2003
Elton John,Goodbye Yellow Brick Road,1973,https://www.youtube.com/watch?v=wy709iNG6i8,#MV,2019
Elton John,I'm Still Standing,1983,https://www.youtube.com/watch?v=ZHwVBirqD2s,#MV,2003
Elton John,Nikita,1985,https://www.youtube.com/watch?v=Tg-Q-Acv4qs,#MV,2003
Elton John,Rocket Man (I Think It's Going To Be A Long Long Time),1972,https://www.youtube.com/watch?v=DtVBCG6ThDk,#MV,2019
Elton John,Tiny Dancer,1971,https://www.youtube.com/watch?v=yYcyacLRPNs,#MV,2020
Elton John,Your Song,1970,https://www.youtube.com/watch?v=GlPlfCy1urI,#MV,2004
Elton John & Kiki Dee,Don't Go Breaking My Heart,1976,https://www.youtube.com/watch?v=z0qW9P-uYfM,#MV,2003
Elvin Bishop,Fooled Around And Fell In Love,1976,https://www.youtube.com/watch?v=DyMMEmwFQUE,#MV,2021
Elvis Costello,Oliver's Army,1979,https://www.youtube.com/watch?v=LrjHz5hrupA,#MV,2003
Elvis Costello,She,1999,https://www.youtube.com/watch?v=O040xuq2FR0,#MV,2023
Elvis Costello & The Attractions,I Want You,1986,https://www.youtube.com/watch?v=pp8RjKOID1I,#MV,2021
Elvis Presley,Always On My Mind,1972,https://www.youtube.com/watch?v=74t08tNgV5M,#MV,2021
Elvis Presley,Burning Love,1972,https://www.youtube.com/watch?v=zf2VYAtqRe0,#MV,2021
Elvis Presley,Can't Help Falling In Love,1961,https://www.youtube.com/watch?v=vGJTaP6anOU,#MV,2024
Elvis Presley,I Just Can't Help Believin',1970,https://www.youtube.com/watch?v=q1j--uHqjiA,#MV,2022
Elvis Presley,If I Can Dream,1968,https://www.youtube.com/watch?v=0q3PpEX4sNk,#MV,2021
Elvis Presley,In The Ghetto,1969,https://www.youtube.com/watch?v=FJ-r0bilzhU,#MV,2020
Elvis Presley,Jailhouse Rock,1957,https://www.youtube.com/watch?v=gj0Rz-uP4Mk,#MV,2021
Elvis Presley,My Boy,1975,https://www.youtube.com/watch?v=HOLH63c7SG0,#MV,2024
Elvis Presley,Suspicious Minds,1969,https://www.youtube.com/watch?v=RxOBOhRECoo,#MV,2003
Elvis Presley & JXL,A Little Less Conversation,2002,https://www.youtube.com/watch?v=Zx1_6F-nCaw,#MV,2003
"Emerson, Lake & Palmer",Peter Gunn (Live),1979,https://www.youtube.com/watch?v=Gbvy2R0LLrc,#MV,2003
Eminem,Cleanin' Out My Closet,2002,https://www.youtube.com/watch?v=YtUEUDqxc88,#MV,2021
Eminem,Lose Yourself,2002,https://www.youtube.com/watch?v=_Yhyp-_hX2s,#MV,2020
Eminem,The Real Slim Shady,2000,https://www.youtube.com/watch?v=eJO5HU_7_1w,#MV,2024
