artist,title,year,youtube_link,spotify_link,base_year
Donnie & Rene Froger,Bon Gepakt,2021,https://www.youtube.com/watch?v=jmmMs943x9A,https://open.spotify.com/track/5fWyEc2ER2kselpeWQ6Yc7,2022
Donovan,Atlantis,1968,https://www.youtube.com/watch?v=SAMYGzwUTK4,https://open.spotify.com/track/0kcEK7YuNNfE7jiTnXS1cm,1999
Donovan,Colours,1965,https://www.youtube.com/watch?v=hoEle04qu_U,https://open.spotify.com/track/5UShMCvqKiR7P5lph9EK0t,2000
Donovan,Mellow Yellow,1966,https://www.youtube.com/watch?v=IQNBQI3UDag,https://open.spotify.com/track/4cix9zymmhisLuM56RDcB7,1999
Donovan,Sunshine Superman,1966,https://www.youtube.com/watch?v=YsX2FhBf9nY,https://open.spotify.com/track/4RGxUjaCmVtD30pIhtEi7w,2000
Donovan,Universal Soldier,1965,https://www.youtube.com/watch?v=A50lVLtSQik,https://open.spotify.com/track/5n1P2Io4AE1XbD6jqA9YKs,1999
Doobie Brothers,China Grove,1973,https://www.youtube.com/watch?v=RX7iHsAIw9o,https://open.spotify.com/track/7cy1bEJV6FCtDaYpsk8aG6,1999
Doobie Brothers,Listen To The Music,1972,https://www.youtube.com/watch?v=DkytJLoxGmQ,https://open.spotify.com/track/7Ar4G7Ci11gpt6sfH9Cgz5,1999
Doobie Brothers,Long Train Runnin',1973,https://www.youtube.com/watch?v=m4tJSn0QtME,https://open.spotify.com/track/4nXkbcTj3nyww1cHkw5RAP,1999
Doobie Brothers,What A Fool Believes,1978,https://www.youtube.com/watch?v=qKYQNtF11eg,https://open.spotify.com/track/2yBVeksU2EtrPJbTu4ZslK,1999
Doors,Break On Through,1967,https://www.youtube.com/watch?v=-r679Hhs9Zs,https://open.spotify.com/track/6ToM0uwxtPKo9CMpbPGYvM,2015
Doors,L.A. Woman,1971,https://www.youtube.com/watch?v=vHXjcdNIN-Q,https://open.spotify.com/track/6DmfWj5kOa1fX8AwN9byOn,2000
Doors,Light My Fire (Album Version),1967,https://www.youtube.com/watch?v=qoX6AKuYWL8,https://open.spotify.com/track/5uvosCdMlFdTXhoazkTI5R,1999
Doors,Love Her Madly,1971,https://www.youtube.com/watch?v=SLdvnQD_eio,https://open.spotify.com/track/3MFFDRC4wTN9JNGtzXsZlN,2000
Doors,People Are Strange,1967,https://www.youtube.com/watch?v=AgHaGrZkkv4,https://open.spotify.com/track/1Jmqubf9kGkWeYQXQKImL5,2005
Doors,Riders On The Storm (Album Version),1971,https://www.youtube.com/watch?v=aZT_OxPRmSw,https://open.spotify.com/track/14XWXWv5FoCbFzLksawpEe,1999
Doors,Roadhouse Blues,1970,https://www.youtube.com/watch?v=BgQg3J7xU1k,https://open.spotify.com/track/1Q5kgpp4pmyGqPwNBzkSrw,2015
Doors,The Crystal Ship,1967,https://www.youtube.com/watch?v=imcHmSUVEvk,https://open.spotify.com/track/0gWvVB4bGvADocoPMEDy3K,2016
Doors,The End (Album Version),1967,https://www.youtube.com/watch?v=BXqPNlng6uI,https://open.spotify.com/track/5UgT7w6zVZjP3oyawMzbiK,2000
Doors,Touch Me,1968,https://www.youtube.com/watch?v=8lVqEchxIxw,https://open.spotify.com/track/4BVE5tIIpYabZcYCbephNW,2000
Doors,Waiting For The Sun,1969,https://www.youtube.com/watch?v=W1WnrjciO8c,https://open.spotify.com/track/6KVM6U9Wcxgjh0jDjoRDgh,1999
Doris Day,A Guy Is A Guy,1952,https://www.youtube.com/watch?v=ei_I_poCNFI,https://open.spotify.com/track/1lZSR5NKeNGuCPSTNL7BhW,1999
Doris Day,"Whatever Will Be, Will Be (Que Sera, Sera)",1956,https://www.youtube.com/watch?v=SdhAfMor9BM,https://open.spotify.com/track/0a2MQurTMi6it4sSWkpypF,1999
Dorus (Tom Manders),Twee Motten,1957,https://www.youtube.com/watch?v=2OKMSTwyOzs,https://open.spotify.com/track/24vgUOJsvowXIYiVcG1Mov,1999
Dotan,Fall,2014,https://www.youtube.com/watch?v=yqakX09Vr10,https://open.spotify.com/track/2qwQh8YCmWzEeS7KARFoqw,2014
Dotan,Home,2014,https://www.youtube.com/watch?v=FZEuqzW16Nw,https://open.spotify.com/track/0BVUA3FXqQLvZb7r4T22NJ,2014
Dotan,Hungry,2015,https://www.youtube.com/watch?v=xaKdUXOAiCI,https://open.spotify.com/track/4xqm63jD6sXXbdLrAa09px,2015
Dotan,Let The River In,2015,https://www.youtube.com/watch?v=triRxUT7MK8,https://open.spotify.com/track/5MhTDV0DWOTBrgjOVJhhrn,2015
Doug Ashdown,Winter In America,1978,https://www.youtube.com/watch?v=61DpObPoE-w,https://open.spotify.com/track/06taFelNWknt8fhZ2jQey1,1999
Douwe Bob,Jacob's Song,2016,https://www.youtube.com/watch?v=bOPtxzEyAeg,https://open.spotify.com/track/6aqpe7OnVWwRY67ZxIWJDf,2016
Douwe Bob,Slow Down,2016,https://www.youtube.com/watch?v=tCvWLi_ujl4,https://open.spotify.com/track/3YHPxuqHwfYUhoTWoNDwZt,2016
Douwe Bob,This World Is Our Home,2023,https://www.youtube.com/watch?v=PtefcOz827s,https://open.spotify.com/track/0HUapsBY3CrGXtMzUrsOvY,2024
Douwe Bob,You Don't Have To Stay,2013,https://www.youtube.com/watch?v=T-MNhk6pvh4,https://open.spotify.com/track/2Kt8OMRNO40i42Cxf2KO4H,2015
Douwe Bob & Jacqueline Govaert,I Do,2018,https://www.youtube.com/watch?v=eM55WkM0tu8,https://open.spotify.com/track/0yjctZVyO19HA16gT0g35s,2019
Dr. Buzzard's Original Savannah Band,Cherchez La Femme,1977,https://www.youtube.com/watch?v=eMFH29gywpI,https://open.spotify.com/track/5endSWellqnUqEIO2OOdzj,1999
Dr. Dre & Snoop Dogg,The Next Episode,1999,https://www.youtube.com/watch?v=QZXc39hT8t4,https://open.spotify.com/track/4LwU4Vp6od3Sb08CsP99GC,2018
Dr. Hook,Baby Makes Her Blue Jeans Talk,1982,https://www.youtube.com/watch?v=7iYpboTjtoQ,https://open.spotify.com/track/3QbWkohmDaumFZFo45PDIf,1999
Dr. Hook,Sharing The Night Together,1979,https://www.youtube.com/watch?v=j_v4Eo4aRVI,https://open.spotify.com/track/4M0m4FUdc4wD2guhUHogLF,1999
Dr. Hook,When You're In Love With A Beautiful Woman,1979,https://www.youtube.com/watch?v=bD0CSd6BM6w,https://open.spotify.com/track/1UiKUFbCfgbVjwY8W657Pv,1999
Dr. Hook & The Medicine Show,Sylvia's Mother,1972,https://www.youtube.com/watch?v=QN_89-_K3f0,https://open.spotify.com/track/4hLk7Bjz1XJWNDiqovvgBW,1999
Drafi Deutscher & His Magics,"Marmor, Stein Und Eisen Bricht",1965,https://www.youtube.com/watch?v=MHiTwLEHjHQ,https://open.spotify.com/track/0zxEQqxhS75ugNyQ7dsoJJ,1999
Drifters,Kissin' In The Back Row Of The Movies,1974,https://www.youtube.com/watch?v=L4s-I9AFXPE,https://open.spotify.com/track/3XPX8bOozgShCrhWbLC0ZL,1999
Drifters,Save The Last Dance For Me,1960,https://www.youtube.com/watch?v=n-XQ26KePUQ,https://open.spotify.com/track/391TUcoPonqYykPkSZ5Z9U,1999
Drifters,Under The Boardwalk,1964,https://www.youtube.com/watch?v=EPEqRMVnZNU,https://open.spotify.com/track/65jrjEhWfAvysKfnojk1i0,1999
Drifters,Up On The Roof,1962,https://www.youtube.com/watch?v=puM1k-S86nE,https://open.spotify.com/track/7cNRqg0lbiqBaGeOlA4AEU,1999
Drs. P.,Dodenrit,1974,https://www.youtube.com/watch?v=0Eu5dOydkyc,https://open.spotify.com/track/37zbUKK0HY17oW3Lbd4nYw,1999
Drs. P.,Veerpont,1973,https://www.youtube.com/watch?v=z8_kFhxfoFw,https://open.spotify.com/track/22imNKod370C6XhEAlaCrU,1999
Drukwerk,Je Loog Tegen Mij,1981,https://www.youtube.com/watch?v=9cwOg9opkDs,https://open.spotify.com/track/1Krr6Hg2N1T654APjVTQJT,1999
Drukwerk,Schijn 'n Lichtje Op Mij,1982,https://www.youtube.com/watch?v=3dFGRQXXZ0k,https://open.spotify.com/track/7vS8dSMxBg0U5GmCH6gKu8,2024
Dua Lipa,Be The One,2015,https://www.youtube.com/watch?v=-rey3m8SWQI,https://open.spotify.com/track/1ixphys4A3NEXp6MDScfih,2017
Dua Lipa,Don't Start Now,2019,https://www.youtube.com/watch?v=oygrmJFKYZY,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,2020
Dua Lipa,Homesick,2017,https://www.youtube.com/watch?v=RLlZHvAcUxM,https://open.spotify.com/track/5E5MqaS6eOsbaJibl3YeMZ,2018
Dua Lipa,Houdini,2023,https://www.youtube.com/watch?v=suAR1PYFNYA,https://open.spotify.com/track/4OMJGnvZfDvsePyCwRGO7X,2024
Dua Lipa & DaBaby,Levitating,2020,https://www.youtube.com/watch?v=TUVcZfQe-Kw,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,2021
Dubliners,The Wild Rover (Live),1964,https://www.youtube.com/watch?v=d-07gFit1xw,https://open.spotify.com/track/5eCuReHDkL7n9AOkm3jlox,1999
Duffy,Mercy,2008,https://www.youtube.com/watch?v=y7ZEVA5dy-Y,https://open.spotify.com/track/1zusIxNqJu8i4g6P6hJ2Qa,2009
Duffy,Rockferry,2007,https://www.youtube.com/watch?v=6zQP6vgWiek,https://open.spotify.com/track/6lh9XpdR1rvqGdE2ouR7a6,2009
Duffy,Warwick Avenue,2008,https://www.youtube.com/watch?v=ScSHEnFNRck,https://open.spotify.com/track/3K4r00KlXytLJDfuytngmx,2009
Duke Ellington,Take The 'A' Train,1941,https://www.youtube.com/watch?v=cb2w2m1JmCY,https://open.spotify.com/track/2BuIAKijtji4xpab2QCTBv,1999
Duncan Browne,The Wild Places,1979,https://www.youtube.com/watch?v=7zX3_lZBN7M,https://open.spotify.com/track/2IVoVr9UKAVkYnALAHksN5,1999
Duncan Laurence,Arcade,2019,https://www.youtube.com/watch?v=Eztx7Wr8PtE,https://open.spotify.com/track/1Xi84slp6FryDSCbzq4UCD,2019
Duran Duran,A View To A Kill,1985,https://www.youtube.com/watch?v=Fp4CR2HcHLQ,https://open.spotify.com/track/6I4snLrVOrJsLdd43isc27,1999
Duran Duran,Ordinary World,1993,https://www.youtube.com/watch?v=FqIACCH20JU,https://open.spotify.com/track/0wokCRaKD0zPNhMRXAgVsr,2007
Duran Duran,Save A Prayer,1984,https://www.youtube.com/watch?v=6Uxc9eFcZyM,https://open.spotify.com/track/5zNf8MI40Us66R3zutaxvt,2000
Duran Duran,The Reflex,1984,https://www.youtube.com/watch?v=J5ebkj9x5Ko,https://open.spotify.com/track/0OsWMTxDjtpmJjX43113oq,1999
Duran Duran,The Wild Boys,1984,https://www.youtube.com/watch?v=M43wsiNBwmo,https://open.spotify.com/track/23M7cQkNJLiddeubvVgaQl,2000
Dusty Springfield,Goin' Back,1966,https://www.youtube.com/watch?v=XvWiiUgT8Nk,https://open.spotify.com/track/74ZoKZ0eIjHcg4m3vpFszF,2007
Dusty Springfield,I Close My Eyes And Count To Ten,1968,https://www.youtube.com/watch?v=GumP37XZ8SY,https://open.spotify.com/track/0zUEefW7NYNiWlVgxsBXAN,1999
Dusty Springfield,I Just Don't Know What To Do With Myself,1964,https://www.youtube.com/watch?v=AuPOwe-2EYA,https://open.spotify.com/track/1M0bxXKkWVsGt8mGIOpyQL,1999
Dusty Springfield,Son-Of-A Preacher Man,1968,https://www.youtube.com/watch?v=oAZLgsDRUv4,https://open.spotify.com/track/7odHgoLFi3GQ90E9PeraI3,1999
Dusty Springfield,Summer Is Over,1964,https://www.youtube.com/watch?v=xbT2hmtT2ME,https://open.spotify.com/track/6eqbY8CBnUKx7syoooRZvf,1999
Dusty Springfield,The Look Of Love,1967,https://www.youtube.com/watch?v=Tf1d65OHYXo,https://open.spotify.com/track/3xdKv659byyZjtr1NZjC5s,2006
Dusty Springfield,You Don't Have To Say You Love Me,1966,https://www.youtube.com/watch?v=QR4vE9xL3yk,https://open.spotify.com/track/1uLwVWTOpMqNkBsjpR1WB8,1999
Dutch,This Is Welfare,1983,https://www.youtube.com/watch?v=-o9FjVPtPBA,https://open.spotify.com/track/2ntOrjhfzGch5VWvwR9f14,2001
EODM (Eagles Of Death Metal),Save A Prayer,2015,https://www.youtube.com/watch?v=cdf_Rtif59c,https://open.spotify.com/track/3NA45jwwGH28LsHthauYK0,2015
Eagle-Eye Cherry,Save Tonight,1998,https://www.youtube.com/watch?v=Nntd2fgMUYw,https://open.spotify.com/track/1t2Hq2WIBcZINOEnK6mdJG,2009
Eagles,Busy Being Fabulous,2007,https://www.youtube.com/watch?v=YmxMtFJPiIU,https://open.spotify.com/track/5wOGGVXcqG8HQnAO6FV3Ew,2009
Eagles,Desperado,1973,https://www.youtube.com/watch?v=aelpqWEBHR4,https://open.spotify.com/track/2TjnCxxQRYn56Ye8gkUKiW,1999
Eagles,Hotel California,1976,https://www.youtube.com/watch?v=BciS5krYL80,https://open.spotify.com/track/40riOy7x9W7GXjyGp4pjAv,1999
Eagles,How Long,2007,https://www.youtube.com/watch?v=VNA2LoTYoU0,https://open.spotify.com/track/7hq1Zo9SwHN8Hi2Q4vn6PU,2009
Eagles,I Can't Tell You Why,1979,https://www.youtube.com/watch?v=Odcn6qk94bs,https://open.spotify.com/track/02BsTeJE4q5gWOTt58ur5U,2016
Eagles,Lyin' Eyes,1975,https://www.youtube.com/watch?v=2PTEqZURh4o,https://open.spotify.com/track/0AptaF6VJ7j12o64R4GF4k,1999
Eagles,New Kid In Town,1976,https://www.youtube.com/watch?v=d3aEvcLN70I,https://open.spotify.com/track/6Zyz8lsnMFpIrCTuvGurCB,1999
Eagles,One Of These Nights,1975,https://www.youtube.com/watch?v=ESc2Tq2HzhQ,https://open.spotify.com/track/603KXhZ58l2fqgiyuIsEj8,1999
Eagles,Peaceful Easy Feeling,1972,https://www.youtube.com/watch?v=KPctA0hT9c8,https://open.spotify.com/track/40h65HAR8COEoqkMwUUQHu,1999
Eagles,Take It Easy,1972,https://www.youtube.com/watch?v=7CV_dLvZmRY,https://open.spotify.com/track/4yugZvBYaoREkJKtbG08Qr,1999
Eagles,Take It To The Limit,1975,https://www.youtube.com/watch?v=dyLhMgB_hcE,https://open.spotify.com/track/2cWHN0WK52RGAWHgaDamUA,2018
Eagles,Tequila Sunrise,1973,https://www.youtube.com/watch?v=le61bGcXlq0,https://open.spotify.com/track/1WYokrkFOb9TFVuTrmxTTt,1999
Eagles,The Last Resort (Album Version),1976,https://www.youtube.com/watch?v=4ETN21RZwwI,https://open.spotify.com/track/0MrZG1nTNQVzeSJKi6gFVF,1999
Eagles,Wasted Time,1976,https://www.youtube.com/watch?v=rUdbbC3Beo4,https://open.spotify.com/track/0Q5YtY85lz5n7rQkeMNpoe,2018
Eagles,Witchy Woman,1972,https://www.youtube.com/watch?v=fCcEjZQQNjo,https://open.spotify.com/track/436yrzQWA32vb1sTZKXg9r,2003
Earth & Fire,"Maybe Tomorrow, Maybe Tonight",1973,https://www.youtube.com/watch?v=yL6rMomAA40,https://open.spotify.com/track/4QGkmpL7J862ZYwCusgxie,1999
Earth & Fire,Memories,1972,https://www.youtube.com/watch?v=d0vT-ERKSFs,https://open.spotify.com/track/1XkVhT2wkBFjgoZjem2rcO,1999
Earth & Fire,Ruby Is The One,1970,https://www.youtube.com/watch?v=7WY0WJZUqYw,https://open.spotify.com/track/1CxmDqOirZz81lu0nW2Sjb,1999
Earth & Fire,Seasons,1969,https://www.youtube.com/watch?v=SHX5VcfQaWc,https://open.spotify.com/track/0b1Dd3TtHoWktBoT8cn5oc,1999
Earth & Fire,Song Of The Marching Children,1971,https://www.youtube.com/watch?v=-FZ1q7UxviQ,https://open.spotify.com/track/4BChr40OI77TvwlOtRmTY7,2000
Earth & Fire,Storm And Thunder,1971,https://www.youtube.com/watch?v=aEJ9DUp8_ns,https://open.spotify.com/track/0LRfcrU0GSq1Ix7ODaUGgf,1999
Earth & Fire,Weekend,1979,https://www.youtube.com/watch?v=4iK5e76auJA,https://open.spotify.com/track/1bZr5vH0cfmKu5ODpD0DEO,2000
"Earth, Wind & Fire",After The Love Has Gone (Album Version),1979,https://www.youtube.com/watch?v=CUCLNPOjPZw,https://open.spotify.com/track/3cfnGXJ9bmiWvFqEO6ff8B,1999
"Earth, Wind & Fire",Fantasy,1978,https://www.youtube.com/watch?v=L0CVoFsUhC4,https://open.spotify.com/track/0Eq4BMgsdV6DkLSJfX8eBt,1999
"Earth, Wind & Fire",Let's Groove,1981,https://www.youtube.com/watch?v=Lrle0x_DHBM,https://open.spotify.com/track/0keUrNJundMOQn6z1rXxvc,2021
"Earth, Wind & Fire",September,1978,https://www.youtube.com/watch?v=Gs069dndIYk,https://open.spotify.com/track/2grjqo0Frpf2okIBiifQKs,1999
"Earth, Wind & Fire",Shining Star,1975,https://www.youtube.com/watch?v=Zu9a29UR2dU,https://open.spotify.com/track/0RgcOUQg4qYAEt9RIdf3oB,1999
"Earth, Wind & Fire",Star,1979,https://www.youtube.com/watch?v=EM2bMvmHjds,https://open.spotify.com/track/4e0Yl8XceW6RLi8zZpL1qW,1999
"Earth, Wind & Fire & The Emotions",Boogie Wonderland,1979,https://www.youtube.com/watch?v=god7hAPv8f0,https://open.spotify.com/track/6ztstiyZL6FXzh4aG46ZPD,1999
Easybeats,Friday On My Mind,1966,https://www.youtube.com/watch?v=dnqxbdnzlhw,https://open.spotify.com/track/2CT08rpgdut8qQs7IAzMGi,1999
Easybeats,"Hello, How Are You",1968,https://www.youtube.com/watch?v=XpDpTT6GdyU,https://open.spotify.com/track/1uPCA2JebutlMz7bMw0uGf,2001
Echo & The Bunnymen,The Killing Moon,1984,https://www.youtube.com/watch?v=LWz0JC7afNQ,https://open.spotify.com/track/35E2eKIEXXnP5q9L51iOAk,2015
Ed Sheeran,Afterglow,2020,https://www.youtube.com/watch?v=_NGQfFCFUn4,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq,2021
Ed Sheeran,Bad Habits,2021,https://www.youtube.com/watch?v=orJSJGHjBLI,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d,2021
Ed Sheeran,Castle On The Hill,2015,https://www.youtube.com/watch?v=K0ibBPhiaG0,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017
Ed Sheeran,Celestial,2022,https://www.youtube.com/watch?v=23g5HBOg3Ic,https://open.spotify.com/track/4zrKN5Sv8JS5mqnbVcsul7,2023
Ed Sheeran,Don't,2014,https://www.youtube.com/watch?v=iD2rhdFRehU,https://open.spotify.com/track/1huvTbEYtgltjQRXzrNKGi,2015
Ed Sheeran,Galway Girl,2017,https://www.youtube.com/watch?v=87gWaABqGYs,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017
Ed Sheeran,Give Me Love,2012,https://www.youtube.com/watch?v=FOjdXSrtUxA,https://open.spotify.com/track/0o3wlw7aQMHwkaQiyAU60A,2013
Ed Sheeran,Happier,2017,https://www.youtube.com/watch?v=iWZmdoY1aTE,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2019
Ed Sheeran,I See Fire (Album Version),2013,https://www.youtube.com/watch?v=LKCojXWLNEM,https://open.spotify.com/track/1f1wT6Q7Buxb3OD0BqMW8O,2014
Ed Sheeran,Lego House,2012,https://www.youtube.com/watch?v=c4BLVznuWnU,https://open.spotify.com/track/5ubHAQtKuFfiG4FXfLP804,2012
Ed Sheeran,Overpass Graffiti,2021,https://www.youtube.com/watch?v=k6ZoE4RrcDs,https://open.spotify.com/track/4btFHqumCO31GksfuBLLv3,2022
Ed Sheeran,Perfect,2017,https://www.youtube.com/watch?v=2Vv-BfVoq4g,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017
Ed Sheeran,Photograph,2015,https://www.youtube.com/watch?v=nSDgHBxUbVQ,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL,2015
Ed Sheeran,Shape Of You,2015,https://www.youtube.com/watch?v=JGwWNGJdvx8,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017
Ed Sheeran,Shivers,2021,https://www.youtube.com/watch?v=Il0S8BoucSA,https://open.spotify.com/track/75MNhvTCCKsST3YqqUiU9r,2022
Ed Sheeran,Sing,2014,https://www.youtube.com/watch?v=tlYcUqEPN58,https://open.spotify.com/track/6K8qKeWo5MsFED7wCR6Kop,2015
Ed Sheeran,Supermarket Flowers,2017,https://www.youtube.com/watch?v=3Mk0F6mLKik,https://open.spotify.com/track/4VuS959DSpr82t3qBqCrWG,2019
Ed Sheeran,The A Team,2011,https://www.youtube.com/watch?v=UAWcs5H-qgQ,https://open.spotify.com/track/1VdZ0vKfR5jneCmWIUAMxK,2012
Ed Sheeran,Thinking Out Loud,2014,https://www.youtube.com/watch?v=lp-EO5I60KA,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f,2014
Ed Sheeran & Elton John,Merry Christmas,2021,https://www.youtube.com/watch?v=Q_yuO8UNGmY,https://open.spotify.com/track/3bH2Eu9A9ymI4UnGHRmoXg,2023
Ed Sheeran & Justin Bieber,I Don't Care,2019,https://www.youtube.com/watch?v=y83x7MgzWOA,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns,2020
Ed Sheeran & Khalid,Beautiful People,2019,https://www.youtube.com/watch?v=mj0XInqZMHY,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2020
Eddie Cochran,C'mon Everybody,1958,https://www.youtube.com/watch?v=hw8MXhFupno,https://open.spotify.com/track/7ItZM6DMZE2m1X7yIaRxjq,1999
Eddie Cochran,Three Steps To Heaven,1960,https://www.youtube.com/watch?v=nxj--MkqACY,https://open.spotify.com/track/5bFOycHjbUpUWJusyUdBZV,1999
Eddie Floyd,Knock On Wood,1966,https://www.youtube.com/watch?v=Kceiks__PsE,https://open.spotify.com/track/3YJx77Xx8JSwEoxqrkQO5c,1999
Eddie Hodges,I'm Gonna Knock On Your Door,1961,https://www.youtube.com/watch?v=QRIhld4O68c,https://open.spotify.com/track/2bD6w4hLV94TkykV8vY2D8,1999
Eddie Howell,Man From Manhattan,1976,https://www.youtube.com/watch?v=KPd7Me5MTIk,https://open.spotify.com/track/0ufD6FflZs5CdZGnhcWuNb,1999
Eddie Money,Baby Hold On,1978,https://www.youtube.com/watch?v=Y8zoSAsiJUc,https://open.spotify.com/track/5ZYvcJ04ccUw2Matbnmu0U,2000
Eddie Vedder,Guaranteed,2007,https://www.youtube.com/watch?v=Mwx3RvDWvDM,https://open.spotify.com/track/4LGF2tDg3878bs0mQPByZ4,2020
Eddie Vedder,Hard Sun,2007,https://www.youtube.com/watch?v=Ez8b2VHjVB0,https://open.spotify.com/track/0fzCtVM9D5UEwiLqcY8Ouq,2015
Eddie Vedder,Society,2007,https://www.youtube.com/watch?v=lm8oxC24QZc,https://open.spotify.com/track/3bHhUEOTIbezeZ856R0BX5,2012
Eddy Grant,Gimme Hope Jo'anna,1988,https://www.youtube.com/watch?v=R-ZplG81oZg,https://open.spotify.com/track/6W99yGcIH43jskdRA7idD3,1999
Eddy Grant,I Don't Wanna Dance,1982,https://www.youtube.com/watch?v=9de6jeOevi8,https://open.spotify.com/track/4xbmyXThps1PkyigFLXVjj,1999
Ede Staal,'t Het Nog Nooit Zo Donker West,1984,https://www.youtube.com/watch?v=Hq5a6roXgig,https://open.spotify.com/track/2b5Xs4Di9YOx4xHgfk07J2,2019
Edison Lighthouse,Love Grows (Where My Rosemary Goes),1970,https://www.youtube.com/watch?v=TfY8hR5frEQ,https://open.spotify.com/track/5Ts1DYOuouQLgzTaisxWYh,1999
Edith Piaf,Milord,1959,https://www.youtube.com/watch?v=nZcdI1u_9o8,https://open.spotify.com/track/18efeGygYyi4nx3haDMdAa,1999
Edith Piaf,"Non, Je Ne Regrette Rien",1960,https://www.youtube.com/watch?v=Q3Kvu6Kgp88,https://open.spotify.com/track/0D4gIeyrMtxOAvCWsTHN9x,1999
Editors,A Ton Of Love,2013,https://www.youtube.com/watch?v=jQQ2gTkV-GM,https://open.spotify.com/track/7aFAM7XDfFmCJEDuEGhRK3,2014
Editors,An End Has A Start,2007,https://www.youtube.com/watch?v=oNFn_wi6T1E,https://open.spotify.com/track/5jth1c4wa4BythOzap3qOU,2018
Editors,Munich,2005,https://www.youtube.com/watch?v=ugWtuTmiGLM,https://open.spotify.com/track/1TF8mSG5YHyaS4o3NeBSAo,2018
Editors,Ocean Of Night,2015,https://www.youtube.com/watch?v=nqlY2fxaFrw,https://open.spotify.com/track/4vFVZyn6RdvrXpeEqsTas6,2016
Editors,Papillon,2009,https://www.youtube.com/watch?v=Wq4tyDRhU_4,https://open.spotify.com/track/2mwbvZSejkpTqTHjfGevOs,2014
Editors,Smokers Outside The Hospital Doors,2007,https://www.youtube.com/watch?v=cEriPnwBKOA,https://open.spotify.com/track/2ibNhXeLiX8fm7KQtQUIgl,2014
Editors,The Racing Rats,2007,https://www.youtube.com/watch?v=KpH697da4KQ,https://open.spotify.com/track/1VCxGwTx1F4I7hvMJPV2ip,2016
Edward Sharpe & The Magnetic Zeros,Home,2011,https://www.youtube.com/watch?v=DHEOF_rcND8,https://open.spotify.com/track/2x1jP9BexWtOKudvuUHbaD,2012
Edwin Hawkins Singers,Oh Happy Day,1969,https://www.youtube.com/watch?v=EfGDvDGE7zk,https://open.spotify.com/track/34yIb7hw5SuR80au1BHTtt,2000
Eels,Novocaine For The Soul,1996,https://www.youtube.com/watch?v=V2yy141q8HQ,https://open.spotify.com/track/2fKdsBazcOLLIzDiZUQCih,2016
Egbert Douwe,Kom Uit De Bedstee Mijn Liefste,1968,https://www.youtube.com/watch?v=fS6dwDGxd50,https://open.spotify.com/track/4DRM9sJB3gThCiic3nH01l,2000
Ekseption,Air,1969,https://www.youtube.com/watch?v=C_I031TWIXE,https://open.spotify.com/track/4MTJ4H2amTIJoLp1Ua26Y5,1999
Ekseption,The 5th,1969,https://www.youtube.com/watch?v=AlsFqpWgUxA,https://open.spotify.com/track/6Lf98uW8hrIlNNaKeNy654,1999
El DeBarge,Who's Johnny,1986,https://www.youtube.com/watch?v=yA9WhYnsD_4,https://open.spotify.com/track/02RbmzVSbkxJVIqMNx47uY,1999
Elaine Paige & Barbara Dickson,I Know Him So Well,1985,https://www.youtube.com/watch?v=s2SDInk6voA,https://open.spotify.com/track/2M3E9wbFtqdkSGkhfHikFh,1999
Elbow,Grounds For Divorce,2008,https://www.youtube.com/watch?v=jxczVhG0os8,https://open.spotify.com/track/27rgTetikreqkvedaxrF5N,2016
Elbow,Lippy Kids (Album Version),2011,https://www.youtube.com/watch?v=MuOhduGOqdw,https://open.spotify.com/track/3Ki2I2Gt09IuDNe4ZNw7J1,2011
Elbow,Magnificent (She Says),2016,https://www.youtube.com/watch?v=XQl5KYiiFDI,https://open.spotify.com/track/7MNAi4I7teNgzuVMe0HPZg,2017
Elbow,One Day Like This,2008,https://www.youtube.com/watch?v=0NFV8dHrZYM,https://open.spotify.com/track/1OZSVl0JJ1MBzibpuhmmXb,2011
Electric Light Orchestra,Can't Get It Out Of My Head,1975,https://www.youtube.com/watch?v=boeZOAX_dwY,https://open.spotify.com/track/1f94GhohgeVq9SNwyFI691,1999
Electric Light Orchestra,Don't Bring Me Down,1979,https://www.youtube.com/watch?v=-rD-0tlGGPo,https://open.spotify.com/track/72ahyckBJfTigJCFCviVN7,1999
Electric Light Orchestra,Eldorado,1974,https://www.youtube.com/watch?v=BuvOPSycBl4,https://open.spotify.com/track/4JT6HZ2qEbLKiRm1W5rqHV,2000
Electric Light Orchestra,Evil Woman,1975,https://www.youtube.com/watch?v=nxz1DuVaRr8,https://open.spotify.com/track/4N6HYihypXOVL24bnaR4fp,2005
